age;job;marital;education;latitude;longitude;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
28;unemployed;married;secondary;34.25668;-118.15126;no;858;yes;no;unknown;21;may;371;1;-1;0;unknown;no
40;services;divorced;secondary;34.25668;-118.15126;no;0;no;no;unknown;21;may;111;4;-1;0;unknown;no
34;services;single;secondary;34.25668;-118.15126;no;581;yes;no;unknown;21;may;176;4;-1;0;unknown;no
28;technician;single;secondary;34.25668;-118.15126;no;2034;yes;no;unknown;21;may;196;1;-1;0;unknown;no
35;technician;married;secondary;34.25668;-118.15126;no;1;yes;yes;unknown;21;may;85;1;-1;0;unknown;no
38;self-employed;single;secondary;34.25668;-118.15126;no;1146;yes;no;unknown;21;may;91;2;-1;0;unknown;no
34;technician;single;secondary;34.25668;-118.15126;no;1091;yes;no;unknown;21;may;252;2;-1;0;unknown;no
43;housemaid;married;secondary;34.25668;-118.15126;no;-177;yes;no;unknown;21;may;172;2;-1;0;unknown;no
30;management;married;tertiary;34.25668;-118.15126;no;527;yes;yes;unknown;21;may;265;1;-1;0;unknown;no
31;services;single;secondary;34.25668;-118.15126;no;481;yes;no;unknown;21;may;114;2;-1;0;unknown;no
29;admin.;single;secondary;34.25668;-118.15126;no;5711;yes;yes;unknown;21;may;899;1;-1;0;unknown;no
31;management;married;tertiary;34.25668;-118.15126;no;1755;yes;no;unknown;21;may;588;2;-1;0;unknown;no
25;blue-collar;single;secondary;34.25668;-118.15126;no;491;yes;no;unknown;21;may;393;1;-1;0;unknown;no
27;technician;married;secondary;34.25668;-118.15126;no;2183;yes;yes;unknown;21;may;857;1;-1;0;unknown;yes
34;technician;single;tertiary;34.25668;-118.15126;no;299;yes;no;unknown;21;may;205;2;-1;0;unknown;no
39;blue-collar;single;secondary;34.25668;-118.15126;no;1961;no;no;unknown;21;may;216;1;-1;0;unknown;no
38;management;married;tertiary;34.25668;-118.15126;no;126;yes;no;unknown;21;may;164;2;-1;0;unknown;no
27;management;single;secondary;34.25668;-118.15126;no;967;yes;no;unknown;21;may;162;1;-1;0;unknown;no
28;management;married;tertiary;34.25668;-118.15126;no;395;no;no;unknown;21;may;178;1;-1;0;unknown;no
33;technician;single;secondary;34.25668;-118.15126;no;239;yes;no;unknown;21;may;127;1;-1;0;unknown;no
48;blue-collar;divorced;primary;34.25668;-118.15126;no;338;yes;no;unknown;21;may;38;12;-1;0;unknown;no
32;blue-collar;married;primary;34.25668;-118.15126;no;885;yes;no;unknown;21;may;127;2;-1;0;unknown;no
32;blue-collar;married;secondary;34.25668;-118.15126;no;564;yes;no;unknown;21;may;660;1;-1;0;unknown;no
34;retired;married;primary;34.25668;-118.15126;no;4499;no;no;unknown;21;may;1681;1;-1;0;unknown;yes
34;services;married;secondary;34.25668;-118.15126;no;603;yes;yes;unknown;21;may;1409;3;-1;0;unknown;no
35;technician;married;secondary;34.25668;-118.15126;yes;-29;yes;yes;unknown;21;may;208;3;-1;0;unknown;no
32;blue-collar;married;secondary;34.25668;-118.15126;no;-325;yes;yes;unknown;21;may;171;1;-1;0;unknown;no
31;services;married;secondary;34.25668;-118.15126;no;428;yes;no;unknown;21;may;272;1;-1;0;unknown;no
32;blue-collar;married;secondary;34.25668;-118.15126;no;0;yes;yes;unknown;21;may;143;2;-1;0;unknown;no
28;blue-collar;single;primary;34.25668;-118.15126;no;722;yes;no;unknown;21;may;150;1;-1;0;unknown;no
33;management;single;tertiary;34.25668;-118.15126;no;541;yes;yes;unknown;21;may;572;1;-1;0;unknown;no
30;services;married;secondary;34.25668;-118.15126;no;702;yes;no;unknown;21;may;573;1;-1;0;unknown;no
39;technician;married;secondary;34.25668;-118.15126;no;4444;yes;no;unknown;21;may;244;1;-1;0;unknown;no
57;blue-collar;married;primary;34.25668;-118.15126;no;42;yes;no;unknown;21;may;384;3;-1;0;unknown;no
39;services;married;secondary;34.25668;-118.15126;no;0;yes;yes;unknown;21;may;240;3;-1;0;unknown;no
24;services;single;secondary;34.25668;-118.15126;no;-148;yes;no;unknown;21;may;641;1;-1;0;unknown;no
34;management;single;tertiary;34.25668;-118.15126;no;1717;yes;no;unknown;21;may;269;2;-1;0;unknown;no
32;services;divorced;secondary;34.25668;-118.15126;no;1156;yes;no;unknown;21;may;488;1;-1;0;unknown;no
32;management;married;tertiary;34.25668;-118.15126;no;1330;yes;no;unknown;21;may;83;1;-1;0;unknown;no
33;blue-collar;married;primary;34.25668;-118.15126;no;754;yes;no;unknown;21;may;811;2;-1;0;unknown;no
58;entrepreneur;married;tertiary;34.25668;-118.15126;no;7198;yes;no;unknown;21;may;44;5;-1;0;unknown;no
32;services;single;secondary;34.25668;-118.15126;no;-198;yes;no;unknown;21;may;681;3;-1;0;unknown;yes
28;unemployed;married;tertiary;34.25668;-118.15126;no;264;yes;no;unknown;21;may;443;2;-1;0;unknown;no
32;blue-collar;single;secondary;34.25668;-118.15126;no;5252;yes;no;unknown;21;may;1162;2;-1;0;unknown;no
30;technician;single;tertiary;34.25668;-118.15126;no;1289;yes;no;unknown;21;may;1697;2;-1;0;unknown;yes
28;blue-collar;married;secondary;34.25668;-118.15126;no;-114;yes;no;unknown;21;may;244;2;-1;0;unknown;no
32;technician;single;tertiary;34.25668;-118.15126;no;4665;yes;no;unknown;21;may;860;2;-1;0;unknown;yes
37;blue-collar;married;primary;34.25668;-118.15126;no;5643;yes;no;unknown;21;may;295;1;-1;0;unknown;no
29;blue-collar;single;secondary;34.25668;-118.15126;no;445;yes;no;unknown;21;may;139;2;-1;0;unknown;no
34;management;single;tertiary;34.25668;-118.15126;no;2412;yes;no;unknown;21;may;154;2;-1;0;unknown;no
28;services;single;secondary;34.25668;-118.15126;no;348;yes;no;unknown;21;may;86;2;-1;0;unknown;no
36;admin.;divorced;secondary;34.25668;-118.15126;no;775;yes;no;unknown;21;may;65;3;-1;0;unknown;no
37;blue-collar;single;unknown;34.25668;-118.15126;no;-114;yes;no;unknown;21;may;113;2;-1;0;unknown;no
35;management;married;tertiary;34.25668;-118.15126;no;1631;yes;no;unknown;21;may;83;2;-1;0;unknown;no
33;technician;single;secondary;34.25668;-118.15126;no;313;yes;no;unknown;21;may;291;2;-1;0;unknown;no
34;entrepreneur;single;secondary;34.25668;-118.15126;no;0;yes;yes;unknown;21;may;394;2;-1;0;unknown;no
35;blue-collar;married;primary;34.25668;-118.15126;no;3468;yes;no;unknown;21;may;72;3;-1;0;unknown;no
24;blue-collar;single;secondary;34.25668;-118.15126;no;171;yes;no;unknown;21;may;151;2;-1;0;unknown;no
35;blue-collar;married;primary;34.25668;-118.15126;no;453;yes;no;unknown;21;may;312;2;-1;0;unknown;no
40;blue-collar;married;primary;34.25668;-118.15126;no;558;yes;yes;unknown;21;may;56;3;-1;0;unknown;no
32;management;single;tertiary;34.25668;-118.15126;no;1373;yes;no;unknown;21;may;474;2;-1;0;unknown;no
38;blue-collar;single;primary;34.25668;-118.15126;no;-100;yes;no;unknown;21;may;189;2;-1;0;unknown;no
35;technician;married;secondary;34.25668;-118.15126;no;432;yes;no;unknown;21;may;1094;55;-1;0;unknown;no
39;admin.;married;secondary;34.25668;-118.15126;no;1985;yes;no;unknown;21;may;155;4;-1;0;unknown;no
34;blue-collar;married;secondary;34.25668;-118.15126;no;223;yes;no;unknown;21;may;91;3;-1;0;unknown;no
33;management;married;tertiary;34.25668;-118.15126;no;2308;yes;no;unknown;21;may;232;2;-1;0;unknown;no
36;self-employed;single;tertiary;34.25668;-118.15126;no;4752;yes;no;unknown;21;may;446;2;-1;0;unknown;no
52;admin.;married;secondary;34.25668;-118.15126;no;1933;yes;no;unknown;21;may;153;4;-1;0;unknown;no
58;retired;married;secondary;34.25668;-118.15126;no;1402;yes;no;unknown;21;may;111;5;-1;0;unknown;no
39;blue-collar;married;secondary;34.25668;-118.15126;no;5853;yes;no;unknown;21;may;210;2;-1;0;unknown;no
26;services;single;secondary;34.25668;-118.15126;no;186;yes;no;unknown;21;may;72;3;-1;0;unknown;no
34;blue-collar;married;secondary;34.25668;-118.15126;no;1739;yes;yes;unknown;21;may;213;2;-1;0;unknown;no
38;entrepreneur;married;tertiary;34.25668;-118.15126;no;6704;yes;no;unknown;21;may;205;2;-1;0;unknown;no
35;blue-collar;married;primary;34.25668;-118.15126;no;1176;yes;no;unknown;21;may;166;2;-1;0;unknown;no
30;services;single;secondary;34.25668;-118.15126;no;-838;yes;no;unknown;21;may;142;2;-1;0;unknown;no
33;management;single;tertiary;34.25668;-118.15126;no;28;yes;no;unknown;21;may;237;2;-1;0;unknown;no
38;self-employed;married;secondary;34.25668;-118.15126;no;-165;yes;no;unknown;21;may;230;2;-1;0;unknown;no
31;admin.;divorced;secondary;34.25668;-118.15126;no;2294;yes;no;unknown;21;may;96;2;-1;0;unknown;no
34;management;married;secondary;34.25668;-118.15126;no;293;yes;no;unknown;21;may;162;3;-1;0;unknown;no
33;management;married;secondary;34.25668;-118.15126;no;609;yes;no;unknown;21;may;239;2;-1;0;unknown;no
46;management;single;tertiary;34.25668;-118.15126;no;-867;yes;yes;unknown;21;may;222;5;-1;0;unknown;no
27;blue-collar;single;secondary;34.25668;-118.15126;no;-208;yes;no;unknown;21;may;127;2;-1;0;unknown;no
35;services;married;secondary;34.25668;-118.15126;no;1317;yes;no;unknown;21;may;69;4;-1;0;unknown;no
32;admin.;divorced;secondary;34.25668;-118.15126;no;335;yes;no;unknown;21;may;501;2;-1;0;unknown;no
33;blue-collar;single;primary;34.25668;-118.15126;no;1390;yes;no;unknown;21;may;192;1;-1;0;unknown;no
37;blue-collar;married;secondary;34.25668;-118.15126;no;1818;yes;no;unknown;21;may;273;1;-1;0;unknown;no
37;blue-collar;married;primary;34.25668;-118.15126;no;543;yes;no;unknown;21;may;281;1;-1;0;unknown;no
31;blue-collar;married;secondary;34.25668;-118.15126;no;3298;yes;no;unknown;21;may;175;2;-1;0;unknown;no
40;unemployed;single;secondary;34.25668;-118.15126;no;1744;yes;no;unknown;21;may;465;11;-1;0;unknown;no
34;blue-collar;single;secondary;34.25668;-118.15126;no;89;yes;yes;unknown;21;may;175;2;-1;0;unknown;no
32;blue-collar;married;primary;34.25668;-118.15126;no;-175;yes;no;unknown;21;may;116;1;-1;0;unknown;no
36;blue-collar;single;primary;34.25668;-118.15126;no;20;yes;no;unknown;21;may;87;14;-1;0;unknown;no
33;blue-collar;married;secondary;34.25668;-118.15126;no;263;yes;no;unknown;21;may;206;3;-1;0;unknown;no
27;admin.;single;secondary;34.25668;-118.15126;no;392;yes;yes;unknown;21;may;292;2;-1;0;unknown;no
31;blue-collar;married;secondary;34.25668;-118.15126;no;1599;yes;no;unknown;21;may;49;1;-1;0;unknown;no
32;technician;single;secondary;34.25668;-118.15126;no;644;yes;yes;unknown;21;may;198;1;-1;0;unknown;no
53;blue-collar;married;secondary;34.25668;-118.15126;no;813;yes;no;unknown;21;may;23;16;-1;0;unknown;no
39;management;married;tertiary;34.25668;-118.15126;no;2271;yes;no;unknown;21;may;575;2;-1;0;unknown;no
33;services;married;secondary;34.25668;-118.15126;no;881;yes;no;unknown;21;may;67;5;-1;0;unknown;no
48;blue-collar;married;primary;34.25668;-118.15126;no;5366;yes;no;unknown;21;may;248;3;-1;0;unknown;no
38;blue-collar;married;secondary;34.25668;-118.15126;no;924;yes;no;unknown;21;may;108;2;-1;0;unknown;no
33;blue-collar;married;primary;34.25668;-118.15126;no;240;yes;no;unknown;21;may;373;3;-1;0;unknown;no
38;blue-collar;single;secondary;34.25668;-118.15126;no;578;yes;no;unknown;21;may;112;2;-1;0;unknown;no
30;blue-collar;married;primary;34.25668;-118.15126;no;1317;yes;no;unknown;21;may;395;2;-1;0;unknown;no
39;blue-collar;married;primary;34.25668;-118.15126;no;2003;yes;no;unknown;21;may;229;2;-1;0;unknown;no
33;technician;married;secondary;34.25668;-118.15126;no;946;yes;no;unknown;21;may;163;2;-1;0;unknown;no
46;blue-collar;single;secondary;34.25668;-118.15126;no;0;no;no;unknown;21;may;27;10;-1;0;unknown;no
32;blue-collar;married;secondary;34.25668;-118.15126;no;920;yes;no;unknown;21;may;135;2;-1;0;unknown;no
33;self-employed;married;tertiary;34.25668;-118.15126;no;1545;yes;no;unknown;21;may;357;2;-1;0;unknown;no
28;services;single;secondary;34.25668;-118.15126;no;-427;yes;yes;unknown;21;may;965;2;-1;0;unknown;no
38;admin.;married;secondary;34.25668;-118.15126;no;3732;yes;no;unknown;21;may;379;2;-1;0;unknown;no
33;technician;single;tertiary;34.25668;-118.15126;no;8874;no;yes;unknown;21;may;152;3;-1;0;unknown;no
37;technician;single;secondary;34.25668;-118.15126;no;7867;yes;no;unknown;21;may;36;2;-1;0;unknown;no
32;management;single;tertiary;34.25668;-118.15126;no;1756;yes;no;unknown;21;may;206;3;-1;0;unknown;no
31;management;married;tertiary;34.25668;-118.15126;no;4924;yes;no;unknown;21;may;389;2;-1;0;unknown;no
32;technician;married;secondary;34.25668;-118.15126;no;4174;yes;no;unknown;21;may;314;2;-1;0;unknown;no
34;blue-collar;married;secondary;34.25668;-118.15126;no;360;yes;no;unknown;21;may;66;2;-1;0;unknown;no
32;services;married;secondary;34.25668;-118.15126;no;255;yes;yes;unknown;21;may;86;2;-1;0;unknown;no
34;technician;divorced;primary;34.25668;-118.15126;no;3744;yes;no;unknown;21;may;489;2;-1;0;unknown;no
37;management;married;tertiary;34.25668;-118.15126;no;2205;no;no;unknown;21;may;85;4;-1;0;unknown;no
31;technician;married;secondary;34.25668;-118.15126;no;510;yes;no;unknown;21;may;117;3;-1;0;unknown;no
30;blue-collar;married;unknown;34.25668;-118.15126;no;198;yes;no;unknown;21;may;149;3;-1;0;unknown;no
31;management;single;tertiary;34.25668;-118.15126;no;24870;yes;no;unknown;21;may;634;2;-1;0;unknown;no
32;blue-collar;married;secondary;34.25668;-118.15126;no;43;yes;no;unknown;21;may;173;2;-1;0;unknown;no
33;admin.;single;secondary;34.25668;-118.15126;no;1779;yes;no;unknown;21;may;175;2;-1;0;unknown;no
31;technician;married;secondary;34.25668;-118.15126;no;589;yes;yes;unknown;21;may;151;1;-1;0;unknown;no
31;blue-collar;married;secondary;34.25668;-118.15126;no;664;yes;yes;unknown;21;may;987;3;-1;0;unknown;no
28;services;single;secondary;34.25668;-118.15126;no;115;yes;no;unknown;21;may;66;13;-1;0;unknown;no
36;entrepreneur;married;secondary;34.25668;-118.15126;no;352;yes;no;unknown;21;may;139;2;-1;0;unknown;no
38;blue-collar;single;secondary;34.25668;-118.15126;no;745;yes;no;unknown;21;may;281;15;-1;0;unknown;no
31;admin.;single;secondary;34.25668;-118.15126;no;5527;yes;no;unknown;21;may;132;1;-1;0;unknown;no
31;services;single;secondary;34.25668;-118.15126;no;629;yes;no;unknown;21;may;369;2;-1;0;unknown;no
36;blue-collar;married;secondary;34.25668;-118.15126;no;342;yes;yes;unknown;21;may;88;3;-1;0;unknown;no
37;technician;single;secondary;34.25668;-118.15126;no;3326;yes;no;unknown;21;may;799;1;-1;0;unknown;yes
36;admin.;divorced;secondary;34.25668;-118.15126;yes;-491;yes;yes;unknown;21;may;671;3;-1;0;unknown;no
31;blue-collar;single;secondary;34.25668;-118.15126;no;0;yes;no;unknown;21;may;397;9;-1;0;unknown;no
34;services;married;secondary;34.25668;-118.15126;no;286;yes;no;unknown;21;may;703;1;-1;0;unknown;no
34;management;married;tertiary;34.25668;-118.15126;no;4170;yes;no;unknown;21;may;935;1;-1;0;unknown;no
32;admin.;married;secondary;34.25668;-118.15126;no;76;yes;no;unknown;21;may;189;2;-1;0;unknown;no
31;admin.;single;tertiary;34.25668;-118.15126;no;-194;no;no;unknown;21;may;165;2;-1;0;unknown;no
33;admin.;married;secondary;34.25668;-118.15126;no;1499;yes;no;unknown;21;may;144;2;-1;0;unknown;no
34;blue-collar;single;primary;34.25668;-118.15126;no;245;yes;no;unknown;21;may;21;3;-1;0;unknown;no
35;blue-collar;single;primary;34.25668;-118.15126;no;49;yes;no;unknown;21;may;234;2;-1;0;unknown;no
30;technician;married;secondary;34.25668;-118.15126;no;4733;yes;no;unknown;21;may;81;2;-1;0;unknown;no
36;blue-collar;married;primary;34.25668;-118.15126;no;0;yes;no;unknown;21;may;59;2;-1;0;unknown;no
26;management;single;tertiary;34.25668;-118.15126;no;1284;yes;no;unknown;21;may;97;8;-1;0;unknown;no
44;retired;married;primary;34.25668;-118.15126;no;779;yes;no;unknown;21;may;233;3;-1;0;unknown;no
23;blue-collar;single;primary;34.25668;-118.15126;no;965;yes;no;unknown;21;may;1161;4;-1;0;unknown;no
36;blue-collar;divorced;secondary;34.25668;-118.15126;no;625;yes;no;unknown;21;may;265;2;-1;0;unknown;no
39;blue-collar;married;primary;34.25668;-118.15126;no;568;yes;no;unknown;21;may;173;3;-1;0;unknown;no
49;blue-collar;married;secondary;34.25668;-118.15126;no;913;yes;yes;unknown;21;may;178;3;-1;0;unknown;no
38;blue-collar;married;secondary;34.25668;-118.15126;no;622;yes;no;unknown;21;may;611;2;-1;0;unknown;yes
51;management;married;secondary;34.25668;-118.15126;no;140;yes;no;unknown;21;may;45;10;-1;0;unknown;no
25;services;single;secondary;34.25668;-118.15126;no;-61;yes;no;unknown;21;may;203;2;-1;0;unknown;no
39;technician;married;secondary;34.25668;-118.15126;no;4441;yes;no;unknown;21;may;86;2;-1;0;unknown;no
31;blue-collar;married;secondary;34.25668;-118.15126;no;1138;yes;yes;unknown;21;may;254;3;-1;0;unknown;no
37;management;married;tertiary;34.25668;-118.15126;no;0;yes;yes;unknown;21;may;72;5;-1;0;unknown;no
27;technician;married;secondary;34.25668;-118.15126;no;-147;yes;yes;unknown;21;may;239;4;-1;0;unknown;no
32;blue-collar;married;primary;34.25668;-118.15126;no;159;yes;no;unknown;21;may;207;3;-1;0;unknown;no
34;blue-collar;married;primary;34.25668;-118.15126;no;336;yes;no;unknown;21;may;713;4;-1;0;unknown;no
46;blue-collar;married;secondary;34.25668;-118.15126;no;2173;yes;no;unknown;21;may;98;5;-1;0;unknown;no
37;blue-collar;married;primary;34.25668;-118.15126;no;1455;yes;no;unknown;21;may;165;2;-1;0;unknown;no
36;blue-collar;married;secondary;34.25668;-118.15126;no;439;yes;no;unknown;21;may;260;5;-1;0;unknown;no
32;blue-collar;married;secondary;34.25668;-118.15126;no;783;yes;no;unknown;21;may;923;3;-1;0;unknown;yes
31;blue-collar;single;primary;34.25668;-118.15126;no;-280;no;no;unknown;21;may;281;3;-1;0;unknown;no
53;blue-collar;married;secondary;34.25668;-118.15126;no;1023;yes;no;unknown;21;may;150;3;-1;0;unknown;no
33;technician;divorced;secondary;34.25668;-118.15126;no;4369;yes;no;unknown;21;may;433;3;-1;0;unknown;no
30;blue-collar;single;secondary;34.25668;-118.15126;no;144;yes;no;unknown;21;may;202;3;-1;0;unknown;no
31;housemaid;single;secondary;34.25668;-118.15126;no;540;no;no;unknown;21;may;227;3;-1;0;unknown;no
38;blue-collar;single;primary;34.25668;-118.15126;no;-5;yes;no;unknown;21;may;30;12;-1;0;unknown;no
30;blue-collar;single;secondary;34.25668;-118.15126;no;906;yes;yes;unknown;21;may;218;7;-1;0;unknown;no
49;blue-collar;married;secondary;34.25668;-118.15126;no;1568;no;no;unknown;21;may;206;6;-1;0;unknown;no
44;blue-collar;married;primary;34.25668;-118.15126;no;858;yes;no;unknown;21;may;362;5;-1;0;unknown;no
32;management;married;tertiary;34.25668;-118.15126;no;3696;no;no;unknown;21;may;315;3;-1;0;unknown;no
56;admin.;married;secondary;34.25668;-118.15126;no;3784;no;no;unknown;21;may;672;6;-1;0;unknown;no
34;entrepreneur;married;secondary;34.25668;-118.15126;no;3119;yes;no;unknown;21;may;250;4;-1;0;unknown;no
27;blue-collar;single;primary;34.25668;-118.15126;no;1518;yes;no;unknown;21;may;700;3;-1;0;unknown;no
47;services;married;unknown;34.25668;-118.15126;no;4822;yes;no;unknown;21;may;154;5;-1;0;unknown;no
35;services;married;secondary;34.25668;-118.15126;no;0;yes;no;unknown;21;may;190;5;-1;0;unknown;no
40;management;single;tertiary;34.25668;-118.15126;no;1393;yes;no;unknown;21;may;20;8;-1;0;unknown;no
30;blue-collar;married;primary;34.25668;-118.15126;no;1023;yes;no;unknown;21;may;168;3;-1;0;unknown;no
48;management;married;tertiary;34.25668;-118.15126;no;4191;no;no;unknown;21;may;363;6;-1;0;unknown;no
39;unemployed;single;secondary;34.25668;-118.15126;no;2645;yes;no;unknown;21;may;339;3;-1;0;unknown;no
33;blue-collar;married;secondary;34.25668;-118.15126;no;0;yes;no;unknown;21;may;521;3;-1;0;unknown;yes
38;blue-collar;married;secondary;34.25668;-118.15126;no;776;yes;no;unknown;21;may;135;2;-1;0;unknown;no
33;blue-collar;married;primary;34.25668;-118.15126;no;1165;yes;no;unknown;21;may;420;2;-1;0;unknown;no
37;management;married;tertiary;34.25668;-118.15126;no;412;yes;no;unknown;21;may;110;4;-1;0;unknown;no
57;management;divorced;tertiary;34.25668;-118.15126;no;461;yes;no;unknown;21;may;142;10;-1;0;unknown;no
36;blue-collar;married;primary;34.25668;-118.15126;no;-402;no;no;unknown;21;may;173;6;-1;0;unknown;no
37;management;married;tertiary;34.25668;-118.15126;no;1813;yes;no;unknown;21;may;291;4;-1;0;unknown;no
32;management;single;tertiary;34.25668;-118.15126;no;1169;yes;no;unknown;21;may;322;2;-1;0;unknown;no
26;entrepreneur;single;secondary;34.25668;-118.15126;no;0;yes;no;unknown;21;may;339;10;-1;0;unknown;no
